Condition,ReadCode,MedCodeId,Term,SnomedCTConceptId,SnomedCTDescriptionId
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L12..00,790051000006114,"Hypertension complicating pregnancy, childbirth and the puerperium",198941007,305749016
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L120.00,504831000006116,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium",198942000,305750016
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L120000,504811000006110,Benign essential hypertension in preg/childb/puerp unspec,86041002,142647015
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L120100,504791000006111,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered",198944004,305752012
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L120300,504821000006119,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - not delivered",198946002,305754013
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L120400,504781000006113,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication",198947006,305755014
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L120z00,504801000006112,Benign essential hypertension in preg/childb/puerp NOS,86041002,142647015
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L121.00,176971000006117,"Renal hypertension complicating pregnancy, childbirth and the puerperium",198949009,305757018
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L121000,176961000006112,Renal hypertension in pregnancy/childbirth/puerp unspecified,198949009,305757018
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L121100,176951000006110,"Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered",198951008,305759015
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L121200,176931000006115,"Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication",198952001,305760013
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L121300,176941000006113,"Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered",198953006,305761012
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L121z00,176981000006119,Renal hypertension in pregnancy/childbirth/puerperium NOS,198949009,305757018
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L122.00,305764016,Other pre-existing hypertension in preg/childbirth/puerp,86041002,142647015
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L122000,19451000006111,Other pre-existing hypertension in preg/childb/puerp unspec,86041002,142647015
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L122100,19431000006116,Other pre-existing hypertension in preg/childb/puerp - deliv,86041002,142647015
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L122300,19421000006119,Other pre-exist hypertension in preg/childb/puerp-not deliv,86041002,142647015
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L122400,19411000006110,Other pre-exist hypertension in preg/childb/puerp + p/n comp,86041002,142647015
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L122z00,19441000006114,Other pre-existing hypertension in preg/childb/puerp NOS,86041002,142647015
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L123.00,95981000006112,Transient hypertension of pregnancy,237279007,355621014
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L123000,305773012,Transient hypertension of pregnancy unspecified,237279007,355621014
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L123100,305774018,Transient hypertension of pregnancy - delivered,198965005,305774018
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L123200,96011000006114,Transient hypertension of pregnancy - delivered with postnatal complication,198966006,305775017
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L123300,305776016,Transient hypertension of pregnancy - not delivered,198967002,305776016
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L123400,96001000006111,Transient hypertension of pregnancy with postnatal complication,198968007,305777013
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L123600,355621014,Transient hypertension of pregnancy,237279007,355621014
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L123z00,305780014,Transient hypertension of pregnancy NOS,237279007,355621014
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L127.00,305818015,Pre-eclampsia or eclampsia with pre-existing hypertension,198997005,305818015
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L127000,213011000006113,Pre-eclampsia or eclampsia with hypertension unspecified,198997005,305818015
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L127100,212991000006114,Pre-eclampsia or eclampsia with pre-existing hypertension - delivered,198999008,305820017
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia",L127200,212981000006111,Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication,199000005,305821018
