Disease,ReadCode,MedCode,ReadTerm
Psoriasis,14F2.00,3437,H/O: psoriasis
Psoriasis,M160000,26368,Psoriasis spondylitica
Psoriasis,M160100,32149,Distal interphalangeal psoriatic arthropathy
Psoriasis,M160200,21503,Arthritis mutilans
Psoriasis,M160.00,476,Psoriatic arthropathy
Psoriasis,M160.11,96880,Psoriatic arthritis
Psoriasis,M160z00,12500,Psoriatic arthropathy NOS
Psoriasis,M161000,162,Psoriasis unspecified
Psoriasis,M161100,21104,Psoriasis annularis
Psoriasis,M161200,30272,Psoriasis circinata
Psoriasis,M161300,42008,Psoriasis diffusa
Psoriasis,M161400,18755,Psoriasis discoidea
Psoriasis,M161500,21633,Psoriasis geographica
Psoriasis,M161600,3193,Guttate psoriasis
Psoriasis,M161700,65839,Psoriasis gyrata
Psoriasis,M161800,48257,Psoriasis inveterata
Psoriasis,M161900,60169,Psoriasis ostracea
Psoriasis,M161A00,8014,Psoriasis palmaris
Psoriasis,M161B00,2945,Psoriasis plantaris
Psoriasis,M161C00,24136,Psoriasis punctata
Psoriasis,M161D00,4231,Pustular psoriasis
Psoriasis,M161E00,20222,Psoriasis universalis
Psoriasis,M161F00,30210,Psoriasis vulgaris
Psoriasis,M161F11,93511,Chronic large plaque psoriasis
Psoriasis,M161H00,17094,Erythrodermic psoriasis
Psoriasis,M161J00,107494,Flexural psoriasis
Psoriasis,M161.00,22501,Other psoriasis
Psoriasis,M161z00,172,Psoriasis NOS
Psoriasis,M166.00,105229,Palmoplantar pustular psoriasis
Psoriasis,M16..00,3733,Psoriasis and similar disorders
Psoriasis,M16y000,11761,Scalp psoriasis
Psoriasis,M16y.00,41149,Other psoriasis and similar disorders
Psoriasis,M16z.00,30975,Psoriasis and similar disorders NOS
Psoriasis,Myu3000,66711,[X]Other psoriasis
Psoriasis,N045200,28456,Juvenile arthritis in psoriasis
Psoriasis,Nyu1300,59107,[X]Other psoriatic arthropathies
Psoriasis,38Gg.00 ,106363,Psoriasis area and severity index
