Condition,ReadCode,MedCodeId,Term,SnomedCTConceptId,SnomedCTDescriptionId
Primary malignancy prostate,1427000,1717461000000112,H/O: prostate cancer,428262008,1717461000000112
Primary malignancy prostate,4M0..00,844951000006111,Gleason grade finding for prostatic cancer,385377005,1479600014
Primary malignancy prostate,4M00.00,1490806016,Gleason prostate grade 2-4 (low),369775001,1490806016
Primary malignancy prostate,4M01.00,1488634012,Gleason prostate grade 5-7 (medium),394932008,1488634012
Primary malignancy prostate,4M02.00,1490807013,Gleason prostate grade 8-10 (high),369777009,1490807013
Primary malignancy prostate,7B20000,272628011,Radical cystoprostatourethrectomy,176106009,272628011
Primary malignancy prostate,7B20200,134770016,Radical cystoprostatectomy,81232004,134770016
Primary malignancy prostate,7B36000,272887018,Radical prostatectomy - unspecified excision of pelvic nodes,176263006,272892016
Primary malignancy prostate,7B36500,272890012,Radical prostatectomy without pelvic node excision,176261008,272890012
Primary malignancy prostate,7B36600,272891011,Radical prostatectomy with pelvic node sampling,176262001,272891011
Primary malignancy prostate,7B36700,272892016,Radical prostatectomy with pelvic lymphadenectomy,176263006,272892016
Primary malignancy prostate,B46..00,722361000006115,Malignant tumour of prostate,399068003,1773293010
Primary malignancy prostate,ZV10415,1227569012,[V]Personal history of malignant neoplasm of prostate,428262008,2692217012
