Condition,ReadCode,MedCodeId,Term,SnomedCTConceptId,SnomedCTDescriptionId
Osteoarthritis (excl spine),14G2.00,251795011,H/O: osteoarthritis,161568003,251795011
Osteoarthritis (excl spine),2G26.00,255924016,O/E - hands - Heberden's nodes,164455009,255924016
Osteoarthritis (excl spine),7P20400,370721000000116,Delivery of rehabilitation for osteoarthritis,230771000000108,370721000000116
Osteoarthritis (excl spine),N05..00,41261000006115,Osteoarthritis and allied disorders,396275006,1776248011
Osteoarthritis (excl spine),N05..11,1776248011,Osteoarthritis,396275006,1776248011
Osteoarthritis (excl spine),N050.00,800731000006117,Generalised osteoarthritis,201819000,309860012
Osteoarthritis (excl spine),N050000,309862016,Degenerative joint disease involving multiple joints,201819000,309858010
Osteoarthritis (excl spine),N050100,400175010,Generalised osteoarthritis of the hand,267889007,400175010
Osteoarthritis (excl spine),N050111,819391000006114,Heberden's node,371598009,1210227011
Osteoarthritis (excl spine),N050112,523471000006111,Bouchard's node,20243008,480522017
Osteoarthritis (excl spine),N050200,800751000006112,Polyarticular osteoarthritis,201819000,309854012
Osteoarthritis (excl spine),N050300,523461000006116,Bouchard's nodes with arthropathy,20243008,480522017
Osteoarthritis (excl spine),N050400,359399017,Primary generalised osteoarthrosis,239862000,359394010
Osteoarthritis (excl spine),N050500,309876015,Secondary multiple arthrosis,201825001,309876015
Osteoarthritis (excl spine),N050600,309877012,Erosive osteoarthrosis,201826000,309877012
Osteoarthritis (excl spine),N050700,309878019,Heberden's nodes with arthropathy,201827009,309878019
Osteoarthritis (excl spine),N050z00,309880013,Generalised osteoarthritis NOS,201819000,309860012
Osteoarthritis (excl spine),N051.00,309881012,"Localised, primary osteoarthritis",201829007,309881012
Osteoarthritis (excl spine),N051000,309884016,"Localised, primary osteoarthritis of unspecified site",201829007,309881012
Osteoarthritis (excl spine),N051100,309885015,"Localised, primary osteoarthritis of the shoulder region",201831003,309885015
Osteoarthritis (excl spine),N051200,309888018,"Localised, primary osteoarthritis of the upper arm",313259008,457122015
Osteoarthritis (excl spine),N051300,309889014,"Localised, primary osteoarthritis of the forearm",313257005,457118013
Osteoarthritis (excl spine),N051400,309892013,"Localised, primary osteoarthritis of the hand",201834006,309892013
Osteoarthritis (excl spine),N051500,736911000006116,"Localised, primary osteoarthritis of the pelvic region and thigh",201835007,309893015
