Condition,ReadCode,MedCodeId,Term,SnomedCTConceptId,SnomedCTDescriptionId
Primary malignancy other,4M20.00,50949017,Lymphoma stage I,30440004,50949017
Primary malignancy other,4M21.00,126918018,Lymphoma stage II,76422004,126918018
Primary malignancy other,4M22.00,94699019,Lymphoma stage III,56944001,94699019
Primary malignancy other,4M23.00,110346017,Lymphoma stage IV,66445009,110346017
Primary malignancy other,A789500,825771000006119,Kaposi's sarcoma associated with AIDS,420524008,2617386013
Primary malignancy other,A789511,1814931000006110,HIV disease resulting in Kaposi sarcoma,420524008,2614767011
Primary malignancy other,B12..00,721601000006117,Malignant tumour of small intestine,363509000,482805015
Primary malignancy other,B120.00,726021000006110,Malignant tumour of duodenum,363403002,482606016
Primary malignancy other,B121.00,725451000006118,Malignant neoplasm of jejunum,363404008,482607013
Primary malignancy other,B122.00,725271000006112,Malignant tumour of ileum,363405009,482610018
Primary malignancy other,B123.00,288659012,Malignant neoplasm of Meckel's diverticulum,187752007,288659012
Primary malignancy other,B124.00,1219535016,"Malignant neoplasm, overlapping lesion of small intestine",109837002,1219535016
Primary malignancy other,B12y.00,723221000006112,Malignant neoplasm of other specified site small intestine,363509000,482804016
Primary malignancy other,B12z.00,288663017,Malignant neoplasm of small intestine NOS,363509000,482804016
Primary malignancy other,B15..00,288688013,Malignant neoplasm of liver and intrahepatic bile ducts,187767006,288688013
Primary malignancy other,B15z.00,288702015,Malignant neoplasm of liver and intrahepatic bile ducts NOS,187767006,288688013
Primary malignancy other,B16..00,727781000006114,Malignant neoplasm gallbladder and extrahepatic bile ducts,363415003,482629012
Primary malignancy other,B160.00,725711000006113,Malignant tumour of gallbladder,363353009,482506012
Primary malignancy other,B160.11,535221000006113,Carcinoma of gallbladder,372140005,1210716013
Primary malignancy other,B16y.00,720451000006113,Malignant neoplasm other gallbladder/extrahepatic bile duct,363415003,482629012
Primary malignancy other,B16z.00,727791000006112,Malignant neoplasm gallbladder/extrahepatic bile ducts NOS,363415003,482629012
Primary malignancy other,B18..00,288739019,Malignant neoplasm of retroperitoneum and peritoneum,187801002,288739019
Primary malignancy other,B180.00,1228549016,Malignant neoplasm of retroperitoneum,363420003,1228549016
Primary malignancy other,B180100,288741018,Malignant neoplasm of perinephric tissue,187803004,288741018
Primary malignancy other,B180200,288742013,Malignant neoplasm of retrocaecal tissue,187804005,288742013
Primary malignancy other,B180z00,288744014,Malignant neoplasm of retroperitoneum NOS,363420003,482639018
Primary malignancy other,B182.00,247091000006118,Overlapping malignant lesion of retroperitoneum and peritoneum,187807003,288746011
Primary malignancy other,B18y.00,288747019,Malignant neoplasm of specified parts of peritoneum,187808008,288747019
Primary malignancy other,B18y100,288749016,Malignant neoplasm of mesocaecum,187810005,288749016
Primary malignancy other,B18y200,288751017,Malignant neoplasm of mesorectum,187811009,288751017
Primary malignancy other,B18y300,482641017,Malignant neoplasm of omentum,363421004,482641017
Primary malignancy other,B18y400,155446017,Malignant neoplasm of parietal peritoneum,93947009,155446017
Primary malignancy other,B18y500,155452016,Malignant neoplasm of pelvic peritoneum,449377002,2901085015
Primary malignancy other,B18y600,288754013,Malignant neoplasm of the pouch of Douglas,187814001,288754013
Primary malignancy other,B18y700,482537012,Malignant neoplasm of mesentery,363370001,482537012
Primary malignancy other,B18yz00,288756010,Malignant neoplasm of specified parts of peritoneum NOS,187808008,288747019
Primary malignancy other,B18z.00,288757018,Malignant tumour of peritoneum and retroperitoneum,187801002,288737017
Primary malignancy other,B1z..00,729561000006118,Malig neop oth/ill-defined sites digestive tract/peritoneum,255077007,380111011
Primary malignancy other,B1z0.00,288759015,Malignant tumour of intestine,363508008,482802017
Primary malignancy other,B1z1.00,288760013,Malignant neoplasm of spleen NEC,363499005,482785010
Primary malignancy other,B1z1000,288761012,Angiosarcoma of spleen,187821001,288761012
Primary malignancy other,B1z1100,288762017,Fibrosarcoma of spleen,187822008,288762017
Primary malignancy other,B1z1z00,288763010,Malignant tumour of spleen,363499005,482785010
Primary malignancy other,B1z2.00,288764016,"Malignant neoplasm, overlapping lesion of digestive system",187824009,288764016
Primary malignancy other,B1zy.00,720461000006110,Malignant neoplasm other spec digestive tract and peritoneum,255077007,380111011
Primary malignancy other,B1zz.00,288766019,Malignant neoplasm of digestive tract and peritoneum NOS,255077007,380111011
Primary malignancy other,B20..00,729321000006119,"Malignant neoplasm of nasal cavities, middle ear and accessory sinuses",187828007,288770010
Primary malignancy other,B200.00,1228552012,Malignant neoplasm of nasal cavities,363422006,1228552012
Primary malignancy other,B200000,288771014,Malignant neoplasm of cartilage of nose,187829004,288771014
Primary malignancy other,B200100,288772019,Malignant neoplasm of nasal conchae,187830009,288772019
Primary malignancy other,B200200,721961000006111,Malignant neoplasm of septum of nose,363423001,482644013
Primary malignancy other,B200300,288775017,Malignant neoplasm of vestibule of nose,187831008,288775017
Primary malignancy other,B200z00,288776016,Malignant neoplasm of nasal cavities NOS,363422006,482642012
Primary malignancy other,B201.00,730011000006119,"Malignant neoplasm of auditory tube, middle ear and mastoid air cells",187833006,288777013
Primary malignancy other,B201000,288779011,Malignant neoplasm of auditory (Eustachian) tube,187834000,288779011
Primary malignancy other,B201100,288784017,Malignant neoplasm of tympanic cavity,187835004,288784017
Primary malignancy other,B201200,288787012,Malignant neoplasm of tympanic antrum,187836003,288787012
Primary malignancy other,B201300,724621000006112,Malignant neoplasm of mastoid air cells,363424007,482646010
Primary malignancy other,B201z00,730021000006110,"Malignant neoplasm of auditory tube, middle ear and mastoid air cells",187833006,288777013
Primary malignancy other,B202.00,724641000006117,Malignant neoplasm of maxillary sinus,363425008,482648011
Primary malignancy other,B203.00,1228553019,Malignant neoplasm of ethmoid sinus,363426009,1228553019
Primary malignancy other,B204.00,719021000006111,Malignant neoplasm of frontal sinus,363427000,482652011
Primary malignancy other,B205.00,721721000006119,Malignant neoplasm of sphenoidal sinus,363428005,482654012
Primary malignancy other,B206.00,288790018,"Malignant neoplasm, overlapping lesion of accessory sinuses",187838002,288790018
Primary malignancy other,B20y.00,729571000006113,"Malig neop other site nasal cavity, middle ear and sinuses",187828007,288770010
Primary malignancy other,B20z.00,288792014,Malignant tumour of nasal sinuses,363506007,482798018
Primary malignancy other,B21..00,724791000006119,Malignant tumour of larynx,363429002,482656014
Primary malignancy other,B210.00,288794010,Malignant neoplasm of glottis,187841006,288794010
Primary malignancy other,B211.00,288797015,Malignant neoplasm of supraglottis,187842004,288797015
Primary malignancy other,B212.00,721871000006110,Malignant neoplasm of subglottis,363430007,482658010
