Condition,ReadCode,MedCodeId,Term,SnomedCTConceptId,SnomedCTDescriptionId
"Liver fibrosis, sclerosis and cirrhosis",C310400,803961000006119,Glycogenosis with hepatic cirrhosis,29633007,49567015
"Liver fibrosis, sclerosis and cirrhosis",C350012,1786709019,Pigmentary cirrhosis of liver,399126000,1786709019
"Liver fibrosis, sclerosis and cirrhosis",C370800,1736361000000112,Cystic fibrosis related cirrhosis,776981000000103,1736361000000112
"Liver fibrosis, sclerosis and cirrhosis",G852200,451442010,Oesophageal varices in cirrhosis of the liver,308129003,451442010
"Liver fibrosis, sclerosis and cirrhosis",G852300,453265010,Oesophageal varices in alcoholic cirrhosis of the liver,309783001,453265010
"Liver fibrosis, sclerosis and cirrhosis",J61..00,303393017,Cirrhosis and chronic liver disease,197279005,303393017
"Liver fibrosis, sclerosis and cirrhosis",J612.00,476611000006116,Alcoholic cirrhosis of liver,420054005,2920441014
"Liver fibrosis, sclerosis and cirrhosis",J612.11,126721013,Florid cirrhosis,76301009,126721013
"Liver fibrosis, sclerosis and cirrhosis",J612.12,2579818016,Laennec's cirrhosis,419728003,2576980018
"Liver fibrosis, sclerosis and cirrhosis",J612000,353594015,Alcoholic fibrosis and sclerosis of liver,235880004,353594015
"Liver fibrosis, sclerosis and cirrhosis",J615.00,221111000000114,Cirrhosis - non-alcoholic,266468003,396389015
"Liver fibrosis, sclerosis and cirrhosis",J615.11,2576980018,Portal cirrhosis,419728003,2576980018
"Liver fibrosis, sclerosis and cirrhosis",J615100,396390012,Multilobular portal cirrhosis,266469006,396390012
"Liver fibrosis, sclerosis and cirrhosis",J615300,303419015,Diffuse nodular cirrhosis,197293003,303419015
"Liver fibrosis, sclerosis and cirrhosis",J615400,303420014,Fatty portal cirrhosis,197294009,303420014
"Liver fibrosis, sclerosis and cirrhosis",J615500,493707012,Hypertrophic portal cirrhosis,43904005,493707012
"Liver fibrosis, sclerosis and cirrhosis",J615600,303425016,Capsular portal cirrhosis,197296006,303425016
"Liver fibrosis, sclerosis and cirrhosis",J615700,396391011,Cardiac portal cirrhosis,266470007,396391011
"Liver fibrosis, sclerosis and cirrhosis",J615711,123999018,Congestive cirrhosis,74669004,123997016
"Liver fibrosis, sclerosis and cirrhosis",J615800,396392016,Juvenile portal cirrhosis,266471006,396392016
"Liver fibrosis, sclerosis and cirrhosis",J615812,11267010,Indian childhood cirrhosis,6183001,11267010
"Liver fibrosis, sclerosis and cirrhosis",J615C00,55851000006118,Xanthomatous portal cirrhosis,271440004,406232019
"Liver fibrosis, sclerosis and cirrhosis",J615D00,303437019,Bacterial portal cirrhosis,197303009,303437019
"Liver fibrosis, sclerosis and cirrhosis",J615G00,303440019,Zooparasitic portal cirrhosis,197306001,303440019
"Liver fibrosis, sclerosis and cirrhosis",J615H00,303441015,Infectious cirrhosis,235896001,353622016
"Liver fibrosis, sclerosis and cirrhosis",J615y00,303442010,Portal cirrhosis unspecified,419728003,2576980018
"Liver fibrosis, sclerosis and cirrhosis",J615z00,396393014,Non-alcoholic cirrhosis NOS,266468003,396389015
"Liver fibrosis, sclerosis and cirrhosis",J615z11,731231000006114,Macronodular cirrhosis of liver,43904005,73201018
"Liver fibrosis, sclerosis and cirrhosis",J615z12,603321000006118,Cryptogenic cirrhosis,89580002,148522018
"Liver fibrosis, sclerosis and cirrhosis",J615z13,353613017,Cirrhosis of liver,19943007,33568015
"Liver fibrosis, sclerosis and cirrhosis",J615z15,820381000006112,Hepatic fibrosis,62484002,103853010
"Liver fibrosis, sclerosis and cirrhosis",J616.00,4044018,Biliary cirrhosis,1761006,4044018
"Liver fibrosis, sclerosis and cirrhosis",J616000,52980015,Primary biliary cirrhosis,31712002,52980015
"Liver fibrosis, sclerosis and cirrhosis",J616100,21289010,Secondary biliary cirrhosis,12368000,21289010
"Liver fibrosis, sclerosis and cirrhosis",J616200,303452014,Biliary cirrhosis of children,197310003,303452014
"Liver fibrosis, sclerosis and cirrhosis",J616z00,303453016,Biliary cirrhosis NOS,1761006,4044018
"Liver fibrosis, sclerosis and cirrhosis",J61y300,303458013,Portal fibrosis without cirrhosis,197316009,303458013
"Liver fibrosis, sclerosis and cirrhosis",J61y400,103853010,Hepatic fibrosis,62484002,103853010
"Liver fibrosis, sclerosis and cirrhosis",J61y500,353625019,Hepatic sclerosis,235899008,353625019
"Liver fibrosis, sclerosis and cirrhosis",J61y600,353627010,Hepatic fibrosis with hepatic sclerosis,235901004,353627010
"Liver fibrosis, sclerosis and cirrhosis",J635600,303518014,Toxic liver disease with fibrosis and cirrhosis of liver,197362001,303518014
"Liver fibrosis, sclerosis and cirrhosis",Jyu7100,303781011,[X]Other and unspecified cirrhosis of liver,19943007,33568015
