Condition,ReadCode,MedCodeId,Term,SnomedCTConceptId,SnomedCTDescriptionId
Primary malignancy oro-pharyngeal,B0...00,406052010,"Malignant neoplasm of lip, oral cavity and pharynx",271323007,406052010
Primary malignancy oro-pharyngeal,B0...11,380095017,"Carcinoma of lip, oral cavity and pharynx",255069008,380095017
Primary malignancy oro-pharyngeal,B00..00,724891000006113,Malignant neoplasm of lip,363348004,482495016
Primary malignancy oro-pharyngeal,B00..11,403771011,Carcinoma of lip,269515006,403771011
Primary malignancy oro-pharyngeal,B000.00,1228504019,"Malignant neoplasm of upper lip, vermilion border",363372009,1228504019
Primary malignancy oro-pharyngeal,B000000,720801000006112,Malignant tumour of vermilion border of lip,421249001,2618242015
Primary malignancy oro-pharyngeal,B000100,288350019,"Malignant neoplasm of upper lip, lipstick area",187601000,288350019
Primary malignancy oro-pharyngeal,B000z00,288351015,Malignant tumour of vermilion border of upper lip,363372009,482541011
Primary malignancy oro-pharyngeal,B001.00,724421000006114,"Malignant neoplasm of lower lip, vermilion border",363373004,1228505018
Primary malignancy oro-pharyngeal,B001000,288354011,"Malignant neoplasm of lower lip, external",187604008,288354011
Primary malignancy oro-pharyngeal,B001100,1228506017,"Malignant neoplasm of lower lip, lipstick area",363373004,1228506017
Primary malignancy oro-pharyngeal,B001z00,288355012,Malignant tumour of vermilion border of lower lip,363373004,482542016
Primary malignancy oro-pharyngeal,B002.00,288363013,"Malignant neoplasm of upper lip, inner aspect",187606005,288363013
Primary malignancy oro-pharyngeal,B002100,288372017,"Malignant neoplasm of upper lip, frenulum",187608006,288372017
Primary malignancy oro-pharyngeal,B002200,288364019,"Malignant neoplasm of upper lip, mucosa",187606005,288364019
Primary malignancy oro-pharyngeal,B002300,288362015,"Malignant neoplasm of upper lip, oral aspect",187606005,288362015
Primary malignancy oro-pharyngeal,B002z00,288377011,"Malignant neoplasm of upper lip, inner aspect NOS",187606005,288356013
Primary malignancy oro-pharyngeal,B003.00,406399011,"Malignant neoplasm of lower lip, inner aspect",271568003,406399011
Primary malignancy oro-pharyngeal,B003000,288380012,"Malignant neoplasm of lower lip, buccal aspect",187613005,288380012
Primary malignancy oro-pharyngeal,B003100,288382016,"Malignant neoplasm of lower lip, frenulum",187614004,288382016
Primary malignancy oro-pharyngeal,B003200,724401000006116,Malignant tumour of lower labial mucosa,271568003,406400016
Primary malignancy oro-pharyngeal,B003300,724411000006118,"Malig neoplasm of lower lip, oral aspect",271568003,406398015
Primary malignancy oro-pharyngeal,B003z00,288387010,"Malignant neoplasm of lower lip, inner aspect NOS",271568003,406398015
Primary malignancy oro-pharyngeal,B004.00,288388017,Malignant tumour of labial mucosa,187622006,288402019
Primary malignancy oro-pharyngeal,B004000,724901000006112,"Malignant neoplasm of lip unspecified, buccal aspect",187622006,288392012
Primary malignancy oro-pharyngeal,B004200,288391017,"Malignant neoplasm of lip unspecified, mucosa",187622006,288392012
Primary malignancy oro-pharyngeal,B004300,288393019,"Malignant neoplasm of lip, oral aspect",187622006,288393019
Primary malignancy oro-pharyngeal,B005.00,726351000006116,Malignant neoplasm of commissure of lip,363374005,482544015
Primary malignancy oro-pharyngeal,B006.00,288404018,Malignant neoplasm of overlapping lesion of lip,187624007,288404018
Primary malignancy oro-pharyngeal,B007.00,453301018,Malignant tumour of lip,363348004,482495016
Primary malignancy oro-pharyngeal,B00z000,288408015,"Malignant neoplasm of lip, unspecified, external",363348004,482495016
Primary malignancy oro-pharyngeal,B00z100,288409011,Malignant tumour of lipstick area of lip,275399006,411376018
Primary malignancy oro-pharyngeal,B00zz00,288410018,"Malignant neoplasm of lip, vermilion border NOS",421249001,2618242015
Primary malignancy oro-pharyngeal,B01..00,721311000006114,Malignant tumour of tongue,363375006,482546018
Primary malignancy oro-pharyngeal,B010.00,727381000006110,Malignant tumour of base of tongue,363376007,482549013
Primary malignancy oro-pharyngeal,B010.11,1228509012,Malignant neoplasm of posterior third of tongue,363376007,1228509012
Primary malignancy oro-pharyngeal,B010000,288411019,Malignant neoplasm of base of tongue dorsal surface,187631006,288411019
Primary malignancy oro-pharyngeal,B010z00,288412014,Malignant neoplasm of fixed part of tongue NOS,363376007,482548017
Primary malignancy oro-pharyngeal,B011.00,155211011,Malignant neoplasm of dorsal surface of tongue,187633009,288413016
Primary malignancy oro-pharyngeal,B011100,288417015,Malignant neoplasm of midline of tongue,187635002,288417015
Primary malignancy oro-pharyngeal,B011z00,288418013,Malignant neoplasm of dorsum of tongue NOS,187633009,288413016
Primary malignancy oro-pharyngeal,B012.00,288419017,"Malignant neoplasm of tongue, tip and lateral border",187637005,288419017
Primary malignancy oro-pharyngeal,B013.00,155669014,Malignant neoplasm of ventral surface of tongue,94134006,155669014
Primary malignancy oro-pharyngeal,B013000,288423013,Malignant neoplasm of anterior 2/3 of tongue ventral surface,187640005,288423013
Primary malignancy oro-pharyngeal,B013100,288427014,Malignant neoplasm of frenulum linguae,187641009,288427014
Primary malignancy oro-pharyngeal,B013z00,288429012,Malignant neoplasm of ventral surface of tongue,1090271000000101,2731401000000113
Primary malignancy oro-pharyngeal,B014.00,288430019,Malignant neoplasm of anterior 2/3 of tongue unspecified,363360003,482519011
Primary malignancy oro-pharyngeal,B015.00,288433017,"Malignant neoplasm of tongue, junctional zone",187644001,288433017
Primary malignancy oro-pharyngeal,B016.00,724881000006110,Malignant neoplasm of lingual tonsil,363377003,482550013
Primary malignancy oro-pharyngeal,B017.00,1219531013,Malignant overlapping lesion of tongue,109823006,1219531013
Primary malignancy oro-pharyngeal,B01y.00,288434011,Malignant neoplasm of other sites of tongue,363375006,482546018
Primary malignancy oro-pharyngeal,B01z.00,288435012,Malignant neoplasm of tongue NOS,363375006,482546018
Primary malignancy oro-pharyngeal,B02..00,1228510019,Malignant neoplasm of major salivary glands,363378008,1228510019
Primary malignancy oro-pharyngeal,B020.00,723501000006117,Malignant tumour of parotid gland,363379000,482554016
Primary malignancy oro-pharyngeal,B021.00,1228513017,Malignant neoplasm of submandibular gland,363380002,1228513017
Primary malignancy oro-pharyngeal,B022.00,721881000006113,Malignant neoplasm of sublingual gland,363381003,482558018
Primary malignancy oro-pharyngeal,B02y.00,288437016,Malignant neoplasm of other major salivary glands,363378008,482552017
Primary malignancy oro-pharyngeal,B02z.00,288438014,Malignant tumour of major salivary gland,363378008,482553010
Primary malignancy oro-pharyngeal,B03..00,725861000006118,Malignant neoplasm of gum,363382005,482560016
Primary malignancy oro-pharyngeal,B030.00,720761000006115,Malignant neoplasm of upper gum,363383000,482562012
Primary malignancy oro-pharyngeal,B031.00,724311000006111,Malignant neoplasm of lower gum,363384006,482567018
Primary malignancy oro-pharyngeal,B03y.00,288439018,Malignant neoplasm of other sites of gum,363382005,482560016
Primary malignancy oro-pharyngeal,B03z.00,288440016,Malignant neoplasm of gum NOS,363382005,482560016
