Condition,ReadCode,MedCodeId,Term,SnomedCTConceptId,SnomedCTDescriptionId
Enthesopathies & synovial disorders,7H40B11,825661000006117,Hitchcock operation for tenosynovitis of biceps brachii,264989003,393512011
Enthesopathies & synovial disorders,7H40B12,742081000006112,Lippman operation for tenosynovitis of biceps brachii muscle,264989003,393512011
Enthesopathies & synovial disorders,7H48700,745561000000112,Steroid injection for tenosynovitis,378521000000107,745561000000112
Enthesopathies & synovial disorders,7H53500,745581000000115,Plastic repair of rotator cuff of shoulder NEC,178242000,275872015
Enthesopathies & synovial disorders,7H53600,745601000000112,Revisional repair of rotator cuff NEC,429598009,2695428016
Enthesopathies & synovial disorders,7H53700,745621000000115,Plastic repair of multiple tears of rotator cuff of shoulder,378551000000102,745621000000115
Enthesopathies & synovial disorders,7H53800,1702051000006112,Revisional repair of multiple tears of rotator cuff of shoulder,441907007,2818526012
Enthesopathies & synovial disorders,7K12900,164831000006110,Rotator cuff decompression - open acromioplasty,297709009,438266019
Enthesopathies & synovial disorders,7K12911,754631000006114,Kessel rotator cuff decompression,297709009,438266019
Enthesopathies & synovial disorders,7K12912,58891000006117,Watson rotator cuff decompression,297709009,438266019
Enthesopathies & synovial disorders,7K12913,438266019,Open acromioplasty for decompression of rotator cuff,297709009,438266019
Enthesopathies & synovial disorders,N04y300,1756301000006119,Remitting seronegative symmetrical synovitis with pitting oedema,445345005,2871569011
Enthesopathies & synovial disorders,N101.00,17967011,Spinal enthesopathy,10317009,17967011
Enthesopathies & synovial disorders,N21..00,311312013,Peripheral enthesopathies and allied syndromes,202836006,311312013
Enthesopathies & synovial disorders,N210.00,219651000000111,Adhesive capsulitis of shoulder,399114005,1778574014
Enthesopathies & synovial disorders,N210.11,219661000000114,Bursitis - shoulder,239961006,359546010
Enthesopathies & synovial disorders,N210.12,1786699016,Frozen shoulder,399114005,1786699016
Enthesopathies & synovial disorders,N211.00,311320010,Rotator cuff syndrome,4106009,8095011
Enthesopathies & synovial disorders,N211000,400295013,"Rotator cuff syndrome, unspecified",4106009,8095011
Enthesopathies & synovial disorders,N211011,1778711014,Supraspinatus syndrome,202841003,311325017
Enthesopathies & synovial disorders,N211100,483645017,Calcifying tendinitis of the shoulder,27741009,483645017
Enthesopathies & synovial disorders,N211200,68620010,Bicipital tenosynovitis,41137001,68620010
Enthesopathies & synovial disorders,N211300,311325017,Supraspinatus tendinitis,202841003,311325017
Enthesopathies & synovial disorders,N211400,311326016,Partial thickness rotator cuff tear,202842005,311326016
Enthesopathies & synovial disorders,N211500,311327013,Full thickness rotator cuff tear,202843000,311327013
Enthesopathies & synovial disorders,N211600,122681000006110,Subacromial bursitis,40799003,68050018
Enthesopathies & synovial disorders,N211700,130615018,Subdeltoid bursitis,78715003,130615018
Enthesopathies & synovial disorders,N211800,359546010,Bursitis of shoulder,239961006,359546010
Enthesopathies & synovial disorders,N211z00,400296014,Rotator cuff syndrome NOS,4106009,8095011
Enthesopathies & synovial disorders,N211z11,359542012,Painful arc syndrome,202841003,311325017
Enthesopathies & synovial disorders,N211z12,68050018,Subacromial bursitis,40799003,68050018
Enthesopathies & synovial disorders,N212.00,311333016,Other shoulder affections NEC,239954007,359538014
Enthesopathies & synovial disorders,N212000,1786700015,Periarthritis of shoulder,399114005,1786700015
Enthesopathies & synovial disorders,N212100,311335011,Scapulohumeral fibrositis,202848009,311335011
Enthesopathies & synovial disorders,N212200,311336012,Subacromial impingement,202849001,311336012
Enthesopathies & synovial disorders,N212300,311337015,Coracoid impingement,202850001,311337015
Enthesopathies & synovial disorders,N212400,784571000006116,Impingement syndrome of shoulder region,239960007,359544013
Enthesopathies & synovial disorders,N212500,140831000006110,Shoulder tendonitis,442520000,2819850013
Enthesopathies & synovial disorders,N212z00,311340015,"Other shoulder affections NEC, NOS",239954007,359538014
Enthesopathies & synovial disorders,N213.00,1228253018,Enthesopathy of elbow region,35185008,58710013
Enthesopathies & synovial disorders,N213000,311341016,Elbow enthesopathy unspecified,35185008,58710013
Enthesopathies & synovial disorders,N213100,713261000006110,Medial epicondylitis of elbow,53286005,496607014
Enthesopathies & synovial disorders,N213111,496608016,Golfer's elbow,53286005,496608016
Enthesopathies & synovial disorders,N213200,749561000006115,Lateral epicondylitis of elbow,202855006,311344012
Enthesopathies & synovial disorders,N213211,311343018,Tennis elbow,202855006,311343018
Enthesopathies & synovial disorders,N213300,2673129012,Olecranon bursitis,425940002,2674830012
Enthesopathies & synovial disorders,N213400,311345013,Biceps tendinitis,202856007,311345013
Enthesopathies & synovial disorders,N213500,311347017,Triceps tendinitis,202857003,311347017
Enthesopathies & synovial disorders,N213z00,311348010,Elbow enthesopathy NOS,35185008,58710013
Enthesopathies & synovial disorders,N214.00,646141000006114,Enthesopathy of wrist AND/OR carpus,33439002,55801014
Enthesopathies & synovial disorders,N214000,73041019,Bursitis of wrist,43800000,73041019
Enthesopathies & synovial disorders,N214100,95394012,Bursitis of hand,57356000,95394012
Enthesopathies & synovial disorders,N214200,178460018,Periarthritis of wrist,111242007,178460018
Enthesopathies & synovial disorders,N214300,2239701000000110,Carpometacarpal bossing,866511000000105,2239701000000110
Enthesopathies & synovial disorders,N214z00,311350019,Wrist or carpus enthesopathy NOS,302936009,444972015
Enthesopathies & synovial disorders,N215.00,646111000006110,Enthesopathy of hip region,30936004,51802011
Enthesopathies & synovial disorders,N215000,311352010,"Hip enthesopathy, unspecified",30936004,51802011
Enthesopathies & synovial disorders,N215100,135200013,Bursitis of hip,81498004,135200013
Enthesopathies & synovial disorders,N215200,97681017,Gluteal tendinitis,58781003,97681017
Enthesopathies & synovial disorders,N215300,139830015,Iliac crest spur,84308008,139830015
Enthesopathies & synovial disorders,N215400,125702014,Psoas tendinitis,75680005,125702014
Enthesopathies & synovial disorders,N215500,48884013,Trochanteric tendinitis,29210001,48884013
Enthesopathies & synovial disorders,N215600,311353017,Adductor tendinitis,202863007,311353017
Enthesopathies & synovial disorders,N215700,13682017,Trochanteric bursitis,7674000,13682017
Enthesopathies & synovial disorders,N215800,20001010,Snapping hip,11568002,20001010
Enthesopathies & synovial disorders,N215900,2649445015,Iliotibial band friction syndrome,423849004,2645786016
Enthesopathies & synovial disorders,N215A00,359579010,Ischial bursitis,239993003,359579010
Enthesopathies & synovial disorders,N215z00,311358014,Hip enthesopathy NOS,30936004,51802011
Enthesopathies & synovial disorders,N216.00,646121000006119,Enthesopathy of knee region,39547005,1229540011
Enthesopathies & synovial disorders,N216000,400297017,Bursitis of knee,111243002,178461019
Enthesopathies & synovial disorders,N216011,221591000000112,Semimembranosus bursitis,240004005,359591018
Enthesopathies & synovial disorders,N216012,359589014,Popliteal bursitis,240002009,359589014
Enthesopathies & synovial disorders,N216100,311364019,Pes anserinus tendinitis and bursitis,202868003,311364019
Enthesopathies & synovial disorders,N216200,73788010,Tibial collateral ligament bursitis,44245003,73788010
Enthesopathies & synovial disorders,N216211,221601000000118,Calcification of medial collateral ligament of knee,60644007,100753018
Enthesopathies & synovial disorders,N216300,128331014,Fibular collateral ligament bursitis,77323000,128331014
