Condition,ReadCode,MedCodeId,Term,SnomedCTConceptId,SnomedCTDescriptionId
Non-Hodgkin Lymphoma,A789600,287029018,Burkitt lymphoma co-occurrent with human immunodeficiency virus infection,713897006,3297968018
Non-Hodgkin Lymphoma,A789700,825721000006115,Non-Hodgkin lymphoma associated with Human immunodeficiency virus infection,442537007,2816358010
Non-Hodgkin Lymphoma,AyuC600,288182013,[X]HIV disease resulting in other non-Hodgkin's lymphoma,442537007,2816358010
Non-Hodgkin Lymphoma,B60..00,289580016,Lymphosarcoma and reticulosarcoma,188487008,289580016
Non-Hodgkin Lymphoma,B600.00,1211679013,Reticulosarcoma,373168002,1211679013
Non-Hodgkin Lymphoma,B600000,289581017,Reticulosarcoma of unspecified site,373168002,1211679013
Non-Hodgkin Lymphoma,B600100,289582012,"Reticulosarcoma of lymph nodes of head, face and neck",188489006,289582012
Non-Hodgkin Lymphoma,B600300,157745018,Reticulosarcoma of intra-abdominal lymph nodes,95224004,157745018
Non-Hodgkin Lymphoma,B600700,157752016,Reticulosarcoma of spleen,95231000,157752016
Non-Hodgkin Lymphoma,B600z00,289590012,Reticulosarcoma NOS,373168002,1211679013
Non-Hodgkin Lymphoma,B601.00,289591011,Lymphosarcoma,188498009,289591011
Non-Hodgkin Lymphoma,B601000,289592016,Lymphosarcoma of unspecified site,188498009,289591011
Non-Hodgkin Lymphoma,B601100,289593014,"Lymphosarcoma of lymph nodes of head, face and neck",188500005,289593014
Non-Hodgkin Lymphoma,B601200,289594015,Lymphosarcoma of intrathoracic lymph nodes,188501009,289594015
Non-Hodgkin Lymphoma,B601300,289595019,Lymphosarcoma of intra-abdominal lymph nodes,188502002,289595019
Non-Hodgkin Lymphoma,B601500,731691000006110,Lymphosarcoma of lymph nodes of inguinal region and lower limb,188504001,289597010
Non-Hodgkin Lymphoma,B601700,289599013,Lymphosarcoma of spleen,188506004,289599013
Non-Hodgkin Lymphoma,B601800,289600011,Lymphosarcoma of lymph nodes of multiple sites,188507008,289600011
Non-Hodgkin Lymphoma,B601z00,289601010,Lymphosarcoma NOS,188498009,289591011
Non-Hodgkin Lymphoma,B602.00,2663190016,Burkitt's lymphoma,118617000,2663190016
Non-Hodgkin Lymphoma,B602100,289603013,"Burkitt's lymphoma of lymph nodes of head, face and neck",188510001,289603013
Non-Hodgkin Lymphoma,B602200,289604019,Burkitt's lymphoma of intrathoracic lymph nodes,188511002,289604019
Non-Hodgkin Lymphoma,B602300,289605018,Burkitt's lymphoma of intra-abdominal lymph nodes,188512009,289605018
