Condition,ReadCode,MedCodeId,Term,SnomedCTConceptId,SnomedCTDescriptionId
Epilepsy,1473.00,251644018,H/O: epilepsy,161480008,251644018
Epilepsy,14On.00,2466801000000118,At risk of sudden unexpected death in epilepsy,968661000000102,2466801000000118
Epilepsy,1B1W.00,1489345013,Transient epileptic amnesia,395689002,1489345013
Epilepsy,1O30.00,2159227017,Epilepsy confirmed,407627004,2159227017
Epilepsy,2126000,647261000006115,Epilepsy resolved,162658001,253531010
Epilepsy,212J.00,253531010,Epilepsy resolved,162658001,253531010
Epilepsy,6110.00,1175991000000119,Contraceptive advice for patients with epilepsy,526921000000102,1175991000000119
Epilepsy,667..00,264629018,Epilepsy monitoring,170702005,264629018
Epilepsy,6672.00,264631010,Follow-up epilepsy assessment,170704006,264631010
Epilepsy,6674.00,264634019,Epilepsy associated problems,170706008,264634019
Epilepsy,6675.00,264635018,Fit frequency,170707004,264635018
Epilepsy,6676.00,264636017,Last fit,712814005,3285595019
Epilepsy,6677.00,264637014,Epilepsy drug side effect,170709001,2668002018
Epilepsy,6678.00,264638016,Epilepsy treatment changed,170710006,264638016
Epilepsy,6679.00,264639012,Epilepsy treatment started,170711005,264639012
Epilepsy,667A.00,264640014,Epilepsy treatment stopped,170712003,264640014
Epilepsy,667B.00,345323014,Nocturnal epilepsy,230445007,345323014
Epilepsy,667C.00,459233015,Epilepsy control good,314827004,459233015
Epilepsy,667D.00,459234014,Epilepsy control poor,314828009,459234014
Epilepsy,667E.00,1780375016,Epilepsy care arrangement,401178003,1780375016
Epilepsy,667F.00,930341000006113,Seizure free > 12 months,407585000,2159186017
Epilepsy,667G.00,141981000000118,Epilepsy restricts employment,93141000000105,141981000000118
Epilepsy,667H.00,141991000000116,Epilepsy prevents employment,93151000000108,141991000000116
Epilepsy,667J.00,154851000000115,Epilepsy impairs education,108211000000104,154851000000115
Epilepsy,667K.00,137801000000112,Epilepsy limits activities,88491000000102,137801000000112
Epilepsy,667L.00,142041000000115,Epilepsy does not limit activities,93211000000101,142041000000115
Epilepsy,667M.00,142051000000117,Epilepsy management plan given,840261000000103,2180511000000117
Epilepsy,667N.00,2159216019,Epilepsy severity,407616001,2159216019
Epilepsy,667P.00,2159217011,No seizures on treatment,407617005,2159217011
Epilepsy,667Q.00,2159218018,1 to 12 seizures a year,407618000,2159218018
