Condition,ReadCode,MedCodeId,Term,SnomedCTConceptId,SnomedCTDescriptionId
Post-traumatic stress and stress-related disorders,13H4.12,717221000006112,Marital stress,65118005,500032013
Post-traumatic stress and stress-related disorders,13HT100,121671000006117,Stress at home,105485001,290505019
Post-traumatic stress and stress-related disorders,13HT111,627541000006119,Domestic stress,105485001,290504015
Post-traumatic stress and stress-related disorders,13JM.13,412065014,Stress at work,276074009,412065014
Post-traumatic stress and stress-related disorders,1B1T.00,338135018,Feeling stressed,224974006,338135018
Post-traumatic stress and stress-related disorders,1S1..00,51671015,Flashbacks,30871003,51671015
Post-traumatic stress and stress-related disorders,1S10.00,2549694013,Short duration flashbacks,417143004,2549694013
Post-traumatic stress and stress-related disorders,1S11.00,2548473014,Long duration flashbacks,416073003,2548473014
Post-traumatic stress and stress-related disorders,1S12.00,2549240012,Episodic flashbacks,416714005,2549240012
Post-traumatic stress and stress-related disorders,67J..00,460118013,Stress counselling,315600006,460118013
Post-traumatic stress and stress-related disorders,9ON8.00,121841000006114,Stress monitoring telephone invite,185784001,285788018
Post-traumatic stress and stress-related disorders,E28..00,500650019,Acute stress reaction,67195008,500648010
Post-traumatic stress and stress-related disorders,E280.00,295474019,Acute panic state due to acute stress reaction,192037000,295474019
Post-traumatic stress and stress-related disorders,E281.00,295475018,Acute fugue state due to acute stress reaction,192038005,295475018
Post-traumatic stress and stress-related disorders,E282.00,295476017,Acute stupor state due to acute stress reaction,192039002,295476017
Post-traumatic stress and stress-related disorders,E283.00,295477014,Other acute stress reactions,67195008,500648010
Post-traumatic stress and stress-related disorders,E283000,295478016,Acute situational disturbance,192041001,295478016
Post-traumatic stress and stress-related disorders,E283100,459711000006119,Acute post-trauma stress state,192042008,295482019
Post-traumatic stress and stress-related disorders,E283z00,295483012,Other acute stress reaction NOS,67195008,500648010
Post-traumatic stress and stress-related disorders,E284.00,121871000006118,Stress reaction causing mixed disturbance of emotion and conduct,192044009,295484018
Post-traumatic stress and stress-related disorders,E28z.00,401810015,Acute stress reaction NOS,67195008,500648010
Post-traumatic stress and stress-related disorders,E29..00,478089014,Adjustment reaction,17226007,478089014
Post-traumatic stress and stress-related disorders,E290000,123751014,Grief reaction,74506000,123751014
Post-traumatic stress and stress-related disorders,E292.00,461821000006111,"Adjustment reaction, predominant disturbance other emotions",17226007,29122012
Post-traumatic stress and stress-related disorders,E292500,295503012,Culture shock,192054008,295503012
Post-traumatic stress and stress-related disorders,E292y00,497343017,Adjustment reaction with mixed disturbance of emotion,55668003,497343017
Post-traumatic stress and stress-related disorders,E292z00,295504018,Adjustment reaction with disturbance of other emotion NOS,17226007,29122012
Post-traumatic stress and stress-related disorders,E293.00,506324018,Adjustment reaction with predominant disturbance of conduct,84984002,506324018
Post-traumatic stress and stress-related disorders,E293000,295505017,Adjustment reaction with aggression,192056005,295505017
Post-traumatic stress and stress-related disorders,E293100,295507013,Adjustment reaction with antisocial behaviour,192057001,295507013
Post-traumatic stress and stress-related disorders,E293200,295508015,Adjustment reaction with destructiveness,192058006,295508015
Post-traumatic stress and stress-related disorders,E293z00,461801000006118,Adjustment reaction with predominant disturbance conduct NOS,84984002,140904012
Post-traumatic stress and stress-related disorders,E294.00,461761000006110,Adjustment reaction with mixed disturbance of emotion and conduct,66381006,500397012
Post-traumatic stress and stress-related disorders,E29y.00,295510018,Other adjustment reactions,17226007,478089014
