Condition,ReadCode,MedCodeId,Term,SnomedCTConceptId,SnomedCTDescriptionId
Tinnitus,1C2..00,102721000006110,Tinnitus symptoms,60862001,101130017
Tinnitus,1C23.00,253173014,Ringing in ear,162352007,253173014
Tinnitus,1C24.00,253174015,Hissing in ear,162353002,253174015
Tinnitus,1C2Z.00,253176018,Tinnitus symptom NOS,60862001,101130017
Tinnitus,F583.00,101130017,Tinnitus,60862001,101130017
Tinnitus,F583000,299212019,Unspecified tinnitus,60862001,101130017
Tinnitus,F583100,103798013,Subjective tinnitus,62452009,103798013
Tinnitus,F583200,48076013,Objective tinnitus,28715001,48076013
Tinnitus,F583z00,299214018,Tinnitus NOS,60862001,101130017
Tinnitus,Z911200,5755091000006115,Fit tinnitus masker,290042003,430022012
Tinnitus,ZEB..00,4547941000006111,Observation of tinnitus,162349004,1221317014
