Condition,ReadCode,MedCodeId,Term,SnomedCTConceptId,SnomedCTDescriptionId
"Primary malignancy brain, other CNS and intracranial",B51..00,2692069010,Malignant neoplasm of brain,428061005,2692069010
"Primary malignancy brain, other CNS and intracranial",B51..11,543111000006111,Cerebral tumour - malignant,428061005,2692069010
"Primary malignancy brain, other CNS and intracranial",B510.00,727771000006111,Malignant neoplasm of cerebrum (excluding lobes and ventricles),188280007,289336015
"Primary malignancy brain, other CNS and intracranial",B510000,289337012,Malignant neoplasm of basal ganglia,188281006,289337012
"Primary malignancy brain, other CNS and intracranial",B510100,289338019,Malignant neoplasm of cerebral cortex,188282004,289338019
"Primary malignancy brain, other CNS and intracranial",B510300,289341011,Malignant neoplasm of globus pallidus,188285002,289341011
"Primary malignancy brain, other CNS and intracranial",B510400,289343014,Malignant neoplasm of hypothalamus,188286001,289343014
"Primary malignancy brain, other CNS and intracranial",B510500,289345019,Malignant neoplasm of thalamus,188287005,289345019
"Primary malignancy brain, other CNS and intracranial",B510z00,289346018,Malignant neoplasm of cerebrum NOS,188280007,289336015
"Primary malignancy brain, other CNS and intracranial",B511.00,482730011,Malignant neoplasm of frontal lobe,363467004,482730011
"Primary malignancy brain, other CNS and intracranial",B512.00,482731010,Malignant neoplasm of temporal lobe,363468009,482731010
"Primary malignancy brain, other CNS and intracranial",B512000,289347010,Malignant neoplasm of hippocampus,188289008,289347010
"Primary malignancy brain, other CNS and intracranial",B512z00,289349013,Malignant neoplasm of temporal lobe NOS,363468009,482731010
"Primary malignancy brain, other CNS and intracranial",B513.00,482732015,Malignant neoplasm of parietal lobe,363469001,482732015
"Primary malignancy brain, other CNS and intracranial",B514.00,482733013,Malignant neoplasm of occipital lobe,363470000,482733013
"Primary malignancy brain, other CNS and intracranial",B515.00,482734019,Malignant neoplasm of cerebral ventricles,363471001,482734019
"Primary malignancy brain, other CNS and intracranial",B515000,289352017,Malignant neoplasm of choroid plexus,188292007,289352017
"Primary malignancy brain, other CNS and intracranial",B516.00,155175018,Malignant neoplasm of cerebellum,449420002,2899889012
"Primary malignancy brain, other CNS and intracranial",B517.00,727511000006114,Malignant neoplasm of brainstem,363473003,482736017
"Primary malignancy brain, other CNS and intracranial",B517000,289355015,Malignant neoplasm of cerebral peduncle,188295009,289355015
"Primary malignancy brain, other CNS and intracranial",B517100,289356019,Malignant neoplasm of medulla oblongata,188296005,289356019
"Primary malignancy brain, other CNS and intracranial",B517200,289357011,Malignant neoplasm of midbrain,188297001,289357011
"Primary malignancy brain, other CNS and intracranial",B517300,289358018,Malignant neoplasm of pons,188298006,289358018
