Condition,ReadCode,MedCodeId,Term,SnomedCTConceptId,SnomedCTDescriptionId
Glomerulonephritis and other nephritides,14D1.00,251763010,H/O: nephritis,161546008,251763010
Glomerulonephritis and other nephritides,A786.00,249896014,Haemorrhagic nephrosonephritis,364756009,487930011
Glomerulonephritis and other nephritides,D310100,354514013,Henoch-Schonlein nephritis,236504007,354514013
Glomerulonephritis and other nephritides,G752111,354518011,Antiglomerular basement membrane disease,236506009,354518011
Glomerulonephritis and other nephritides,G752112,2214081000000112,Anti GBM disease - Antiglomerular basement membrane disease,236506009,2214081000000112
Glomerulonephritis and other nephritides,K0...00,303806010,"Nephritis, nephrosis and nephrotic syndrome",197577008,303806010
Glomerulonephritis and other nephritides,K00..00,32619017,Acute glomerulonephritis,19351000,32619017
Glomerulonephritis and other nephritides,K00..11,102173012,Acute nephritis,61503006,102173012
Glomerulonephritis and other nephritides,K00..12,354351015,Bright's disease,61503006,102173012
Glomerulonephritis and other nephritides,K000.00,303812017,Acute proliferative glomerulonephritis,197579006,303812017
Glomerulonephritis and other nephritides,K000100,354363013,Crescentic glomerulonephritis,236398000,354363013
Glomerulonephritis and other nephritides,K000111,354364019,CGN - Crescentic glomerulonephritis,236398000,354364019
Glomerulonephritis and other nephritides,K001.00,303814016,Acute nephritis with lesions of necrotising glomerulitis,197580009,303814016
Glomerulonephritis and other nephritides,K00y.00,303815015,Other acute glomerulonephritis,19351000,32619017
Glomerulonephritis and other nephritides,K00y000,303816019,Acute glomerulonephritis in diseases EC,197582001,303816019
Glomerulonephritis and other nephritides,K00y100,303817011,Acute exudative nephritis,197583006,303817011
Glomerulonephritis and other nephritides,K00y200,303818018,Acute focal nephritis,197584000,303818018
Glomerulonephritis and other nephritides,K00y300,303819014,Acute diffuse nephritis,197585004,303819014
Glomerulonephritis and other nephritides,K00yz00,303820015,Other acute glomerulonephritis NOS,19351000,32619017
Glomerulonephritis and other nephritides,K00z.00,303824012,Acute glomerulonephritis NOS,19351000,32619017
Glomerulonephritis and other nephritides,K01..00,86957016,Nephrotic syndrome,52254009,86957016
Glomerulonephritis and other nephritides,K010.00,303825013,Nephrotic syndrome with proliferative glomerulonephritis,197589005,303825013
Glomerulonephritis and other nephritides,K011.00,303826014,Nephrotic syndrome with membranous glomerulonephritis,197590001,303826014
