Condition,ReadCode,MedCodeId,Term,SnomedCTConceptId,SnomedCTDescriptionId
Schizophrenia and non-organic psychosis,1464.00,251628010,H/O: schizophrenia,161468000,251628010
Schizophrenia and non-organic psychosis,146H.00,300411000000110,H/O: psychosis,198991000000103,300411000000110
Schizophrenia and non-organic psychosis,1BG..00,48238012,Flight of ideas,28810003,48238012
Schizophrenia and non-organic psychosis,1BH..00,480834016,Delusions,2073000,480834016
Schizophrenia and non-organic psychosis,1BH..11,4569010,Delusion,2073000,4569010
Schizophrenia and non-organic psychosis,1BH0.00,1452014,Delusion of persecution,216004,1452014
Schizophrenia and non-organic psychosis,1BH1.00,369805011,Grandiose delusions,247667002,369805011
Schizophrenia and non-organic psychosis,1BH2.00,492910018,Ideas of reference,41189006,492910018
Schizophrenia and non-organic psychosis,1BH3.00,2548181016,Paranoid ideation,417233008,2548181016
Schizophrenia and non-organic psychosis,212T.00,996171000006114,"Psychosis, schizophrenia and bipolar affective disorder resolved",200951000000109,305361000000112
Schizophrenia and non-organic psychosis,212W.00,492821000000113,Schizophrenia resolved,285521000000103,492821000000113
Schizophrenia and non-organic psychosis,212X.00,492881000000114,Psychosis resolved,285551000000108,492881000000114
Schizophrenia and non-organic psychosis,225E.00,2549129012,O/E - paranoid delusions,416611006,2549129012
Schizophrenia and non-organic psychosis,225F.00,2549426013,O/E - delusion of persecution,416890005,2549426013
Schizophrenia and non-organic psychosis,285..11,402504012,"Psychotic condition, insight present",268957000,402504012
Schizophrenia and non-organic psychosis,286..11,215691000006112,Poor insight into psychotic condition,12200008,21006010
Schizophrenia and non-organic psychosis,8G13100,2502581000000119,CBTp - cognitive behavioural therapy for psychosis,718026005,3310934015
Schizophrenia and non-organic psychosis,8HHs.00,300931000000113,Referral to psychosis early intervention service,199191000000109,300931000000113
Schizophrenia and non-organic psychosis,E03y300,294714016,Postpartum psychosis,18260003,30832017
Schizophrenia and non-organic psychosis,E1...00,294724012,Non-organic psychoses,191525009,294724012
Schizophrenia and non-organic psychosis,E10..00,294725013,Schizophrenic disorders,191526005,294725013
Schizophrenia and non-organic psychosis,E100.00,294727017,Simple schizophrenia,191527001,294727017
Schizophrenia and non-organic psychosis,E100.11,294726014,Schizophrenia simplex,191527001,294726014
Schizophrenia and non-organic psychosis,E100000,294728010,Unspecified schizophrenia,58214004,96745016
Schizophrenia and non-organic psychosis,E100100,28758018,Subchronic schizophrenia,16990005,28758018
Schizophrenia and non-organic psychosis,E100200,1234861017,Chronic schizophrenic,83746006,1234861017
Schizophrenia and non-organic psychosis,E100300,294730012,Acute exacerbation of subchronic schizophrenia,111482003,178722014
Schizophrenia and non-organic psychosis,E100400,294731011,Acute exacerbation of chronic schizophrenia,191531007,294731011
Schizophrenia and non-organic psychosis,E100500,9225016,Schizophrenia in remission,4926007,9225016
Schizophrenia and non-organic psychosis,E100z00,294734015,Simple schizophrenia NOS,191527001,294727017
Schizophrenia and non-organic psychosis,E101.00,819351000006115,Hebephrenic schizophrenia,35252006,2881679010
Schizophrenia and non-organic psychosis,E101000,294735019,Unspecified hebephrenic schizophrenia,35252006,2881679010
Schizophrenia and non-organic psychosis,E101400,294739013,Acute exacerbation of chronic hebephrenic schizophrenia,191539009,294739013
Schizophrenia and non-organic psychosis,E101500,294740010,Hebephrenic schizophrenia in remission,31373002,3425623018
Schizophrenia and non-organic psychosis,E101z00,294741014,Hebephrenic schizophrenia NOS,35252006,2881679010
Schizophrenia and non-organic psychosis,E102.00,294742019,Catatonic schizophrenia,191542003,294742019
Schizophrenia and non-organic psychosis,E102000,294744018,Unspecified catatonic schizophrenia,191542003,294742019
Schizophrenia and non-organic psychosis,E102100,71539017,Subchronic catatonic schizophrenia,42868002,71539017
Schizophrenia and non-organic psychosis,E102400,294751010,Acute exacerbation of chronic catatonic schizophrenia,191548004,294751010
Schizophrenia and non-organic psychosis,E102500,178723016,Catatonic schizophrenia in remission,111483008,178723016
Schizophrenia and non-organic psychosis,E102z00,294753013,Catatonic schizophrenia NOS,191542003,294742019
Schizophrenia and non-organic psychosis,E103.00,107878010,Paranoid schizophrenia,64905009,107878010
Schizophrenia and non-organic psychosis,E103000,294754019,Unspecified paranoid schizophrenia,64905009,107878010
Schizophrenia and non-organic psychosis,E103100,132503015,Subchronic paranoid schizophrenia,79866005,132503015
Schizophrenia and non-organic psychosis,E103200,52897013,Chronic paranoid schizophrenia,31658008,52897013
Schizophrenia and non-organic psychosis,E103300,294757014,Acute exacerbation of subchronic paranoid schizophrenia,191554003,294757014
Schizophrenia and non-organic psychosis,E103400,294758016,Acute exacerbation of chronic paranoid schizophrenia,191555002,294758016
Schizophrenia and non-organic psychosis,E103500,105029017,Paranoid schizophrenia in remission,63181006,105029017
Schizophrenia and non-organic psychosis,E103z00,294760019,Paranoid schizophrenia NOS,64905009,107878010
Schizophrenia and non-organic psychosis,E105.00,294764011,Latent schizophrenia,191559008,294764011
