Condition,ReadCode,MedCodeId,Term,SnomedCTConceptId,SnomedCTDescriptionId
End stage renal disease,14S2.00,251923016,H/O: kidney recipient,161665007,251923016
End stage renal disease,14V2.00,251957012,H/O: renal dialysis,161693006,251957012
End stage renal disease,14V2.11,251956015,H/O: kidney dialysis,161693006,251956015
End stage renal disease,1Z14.00,304111000000114,Chronic kidney disease stage 5,433146000,2767154014
End stage renal disease,1Z1K.00,596321000000110,Chronic kidney disease stage 5 with proteinuria,324501000000107,596321000000110
End stage renal disease,1Z1L.00,596401000000111,Chronic kidney disease stage 5 without proteinuria,324541000000105,596401000000111
End stage renal disease,1Z1L.11,618521000000113,CKD stage 5 without proteinuria,324541000000105,618521000000113
End stage renal disease,4I29.00,261136015,Peritoneal dialysis sample,168140004,261136015
End stage renal disease,4N0..00,2478488018,Dialysis fluid urea level,991511000000108,2570421000000112
End stage renal disease,4N2..00,2478492013,Dialysis fluid glucose level,991521000000102,2558991000000119
End stage renal disease,7B00.00,501594013,Transplantation of kidney,70536003,501594013
End stage renal disease,7B00100,90471000006113,Live donor renal transplant,175901007,272318013
End stage renal disease,7B00111,272320011,Allotransplantation of kidney from live donor,175901007,272320011
End stage renal disease,7B00200,90461000006118,Transplantation of kidney from cadaver,175902000,272325018
End stage renal disease,7B00211,478131000006115,Allotransplantation of kidney from cadaver,175902000,272325018
End stage renal disease,7B00212,272325018,Cadaveric renal transplant,175902000,272325018
End stage renal disease,7B00300,372621000000114,Allotransplantation of kidney from beating heart cadaver,711411006,3078356013
End stage renal disease,7B00400,1549841000006116,Allotransplantation of kidney from non-beating heart cadaver,711413009,3078484016
End stage renal disease,7B00500,399381000000115,Allotransplantation of kidney from cadaver NEC,175902000,272323013
End stage renal disease,7B00y00,272326017,Other specified transplantation of kidney,70536003,117163013
End stage renal disease,7B00z00,272327014,Transplantation of kidney NOS,70536003,501594013
End stage renal disease,7B01511,422992018,Excision of rejected transplanted kidney,284348003,422992018
End stage renal disease,7B06300,272389014,Exploration of renal transplant,175948009,272389014
End stage renal disease,7B0F.00,366671000000118,Interventions associated with transplantation of kidney,711446003,3078450015
End stage renal disease,7B0F300,380101000000116,Examination of recipient after kidney transplant,428645009,2693113012
End stage renal disease,7B0Fy00,1550021000006110,OS interventions associated with transplantation of kidney,711446003,3078450015
End stage renal disease,7B0Fz00,380061000000118,Interventions associated with transplantation of kidney NOS,711446003,3078450015
End stage renal disease,7L1A.11,619541000006116,Dialysis for renal failure,265764009,394640016
End stage renal disease,7L1A000,394640016,Renal dialysis,265764009,394640016
End stage renal disease,7L1A011,106291000006118,Thomas intravascular shunt for dialysis,302497006,444203017
End stage renal disease,7L1A100,118218017,Peritoneal dialysis,71192002,118218017
End stage renal disease,7L1A200,278832011,Haemodialysis,302497006,444203017
End stage renal disease,7L1A400,2692168016,Automated peritoneal dialysis,428648006,2692168016
End stage renal disease,7L1A500,357219012,Continuous ambulatory peritoneal dialysis,238318009,357219012
End stage renal disease,7L1A600,375841000000114,Peritoneal dialysis NEC,71192002,118218017
End stage renal disease,7L1B.11,228131000006117,Placement ambulatory dialysis apparatus - compens renal fail,180272001,278839019
End stage renal disease,7L1B000,773041000006111,Insertion of chronic ambulatory peritoneal dialysis catheter,180272001,278839019
End stage renal disease,7L1B100,181021000006119,Removal of ambulatory peritoneal dialysis catheter,180273006,278840017
End stage renal disease,7L1B200,1705621000000113,Flushing of peritoneal dialysis catheter,238317004,1705621000000113
End stage renal disease,7L1C000,278844014,Insertion of temporary peritoneal dialysis catheter,180277007,278844014
End stage renal disease,8882.00,282526013,Intestinal dialysis,182753006,282526013
End stage renal disease,G72C.00,2195121000000113,Ruptured aneurysm of dialysis vascular access,846461000000102,2195121000000113
End stage renal disease,G72D.00,2195661000000114,Aneurysm of dialysis arteriovenous fistula,846731000000104,2195661000000114
End stage renal disease,G72D000,1847091000006110,Aneurysm of superficialised artery of dialysis arteriovenous fistula,846671000000106,2195541000000114
End stage renal disease,G72D100,2195721000000112,Aneurysm of needle site of dialysis arteriovenous fistula,846761000000109,2195721000000112
End stage renal disease,G72D200,1847111000006118,Aneurysm of anastomotic site of dialysis arteriovenous fistula,846801000000104,2195801000000114
End stage renal disease,Gy1..00,2210341000000113,Stenosis of dialysis vascular access,853631000000103,2210341000000113
End stage renal disease,Gy10.00,2237981000000112,Stenosis of dialysis arteriovenous graft,865841000000102,2237981000000112
End stage renal disease,Gy2..00,2210381000000117,Thrombosis of dialysis vascular access,853651000000105,2210381000000117
