Condition,ReadCode,MedCodeId,Term,SnomedCTConceptId,SnomedCTDescriptionId
Peripheral venous and lymphatic disease,14A9.00,251690014,H/O: varicose veins,161509009,251690014
Peripheral venous and lymphatic disease,2482.00,254104013,O/E - varicose veins,163052007,254104013
Peripheral venous and lymphatic disease,38Q3.00,2288411000000115,LYMQOL (Lymphoedema Quality of Life Tool) - leg,705031001,2463941000000119
Peripheral venous and lymphatic disease,7A66111,571551000006119,Cockett subfascial ligation of perforating varicose vein,302357009,443996017
Peripheral venous and lymphatic disease,7A66112,124301000006115,Subfascial ligation of varicose veins,302357009,443996017
Peripheral venous and lymphatic disease,7A67.00,1221208011,Ligation of varicose vein of leg,15617002,1221208011
Peripheral venous and lymphatic disease,7A67200,272209014,Ligation of recurrent varicose vein of leg,175819004,272209014
Peripheral venous and lymphatic disease,7A67300,394358017,Ligation of perforating varicose vein of leg,265543008,394358017
Peripheral venous and lymphatic disease,7A67311,743601000006118,Linton ligation of perforating varicose vein of leg,265543008,394358017
Peripheral venous and lymphatic disease,7A67y00,272214013,Other specified ligation of varicose vein of leg,15617002,26472016
Peripheral venous and lymphatic disease,7A67z00,272215014,Ligation of varicose vein of leg NOS,15617002,1221208011
Peripheral venous and lymphatic disease,7A68.00,272216010,Injection of varicose vein of lower limb,449705007,2913093017
Peripheral venous and lymphatic disease,7A68000,272219015,Injection sclerotherapy of varicose vein of lower limb,449708009,2912878012
Peripheral venous and lymphatic disease,7A68200,1548941000006119,Ultrasound guided foam sclerotherapy for varicose vein of leg,425542000,2675890017
Peripheral venous and lymphatic disease,7A68300,360251000000111,Transilluminated powered phlebectomy for varicose vein of leg,429623000,2900604011
Peripheral venous and lymphatic disease,7A68400,1548961000006115,Injection of sclerosing substance into varicose vein leg NEC,449708009,2912878012
Peripheral venous and lymphatic disease,7A68y00,272221013,Other specified injection into varicose vein of leg,80227005,133111010
Peripheral venous and lymphatic disease,7A68z00,272222018,Injection into varicose vein of leg NOS,449705007,2913093017
Peripheral venous and lymphatic disease,7A69.00,272223011,Other operations on varicose vein of leg,274023003,409763017
Peripheral venous and lymphatic disease,7A69200,394359013,Stripping of lower limb varicose veins,9365003,16429014
Peripheral venous and lymphatic disease,7A69211,715361000006118,Mayo stripping of varicose vein,265855005,394888016
Peripheral venous and lymphatic disease,7A69300,394360015,Avulsion of varicose vein of leg,265545001,394360015
Peripheral venous and lymphatic disease,7A69311,501531000006116,Babcock subcutaneous enucleation of varicose veins,265545001,394360015
Peripheral venous and lymphatic disease,7A69400,272234014,Local excision of varicose vein of leg,175834005,272234014
Peripheral venous and lymphatic disease,7A69500,272235010,Incision of varicose vein of lower limb,449700002,2912769012
Peripheral venous and lymphatic disease,7A69600,299441000000114,Endovascular radiofrequency ablation of varicose vein of leg,448606008,2398391000000112
Peripheral venous and lymphatic disease,7A69700,311501000000116,Endovascular laser ablation of varicose vein of leg,713158000,1088601000000114
Peripheral venous and lymphatic disease,7A69y00,272236011,Other specified other operation on varicose vein of leg,274023003,409763017
Peripheral venous and lymphatic disease,7A69z00,272237019,Varicose vein operation,274023003,409763017
Peripheral venous and lymphatic disease,7A6L.00,358141000000110,Combined operations on varicose vein of leg,274023003,409763017
Peripheral venous and lymphatic disease,7A6Ly00,384681000000110,Other specified combined operations on varicose vein of leg,274023003,409763017
Peripheral venous and lymphatic disease,7A6Lz00,377221000000113,Combined operations on varicose vein of leg NOS,274023003,409763017
Peripheral venous and lymphatic disease,7A6M.00,357921000000117,Transluminal operations on varicose vein of leg,274023003,409763017
Peripheral venous and lymphatic disease,7A6M100,1549411000006118,Endovenous radiofrequency obliteration of varicose vein of lower limb,448606008,2901369015
Peripheral venous and lymphatic disease,7A6M300,1587911000006113,Percutaneous transluminal laser ablation of varicose vein of lower limb,609166008,2958283018
Peripheral venous and lymphatic disease,7A6My00,377241000000118,Other specified transluminal operations on varicose vein leg,274023003,409763017
Peripheral venous and lymphatic disease,7A6Mz00,384721000000115,Transluminal operations on varicose vein of leg NOS,274023003,409763017
Peripheral venous and lymphatic disease,7H66.11,653661000006113,Excision of lymphoedema tissue,47700006,79485019
Peripheral venous and lymphatic disease,7H66100,393534013,Excision of lymphoedematous tissue of arm,265007006,393534013
Peripheral venous and lymphatic disease,7H66111,545461000006117,Charles correction for lymphoedema of arm,265007006,393534013
Peripheral venous and lymphatic disease,7H66211,106311000006119,Thompson correction for lymphoedema,47700006,79485019
Peripheral venous and lymphatic disease,7H66300,393538011,Excision of lymphoedematous tissue of leg,302469000,444156010
Peripheral venous and lymphatic disease,7H66311,802141000006112,Gibson excision of lymphoedematous tissue of leg,234306006,351011012
Peripheral venous and lymphatic disease,7H66312,827101000006119,Homan correction for lymphoedema,234307002,351014016
Peripheral venous and lymphatic disease,7H66313,98491000006112,Tough excision of lymphoedematous tissue of leg,234306006,351011012
Peripheral venous and lymphatic disease,7H66400,276024011,Excision of lymphoedematous tissue of scrotum,178340006,276024011
Peripheral venous and lymphatic disease,7H66500,276026013,Excision of lymphoedematous tissue NEC,47700006,79485019
Peripheral venous and lymphatic disease,7H66y11,351008011,Kondoleon correction for lymphoedema,234305005,351008011
Peripheral venous and lymphatic disease,8BAh.00,1660201000000118,Lymphoedema care,445710004,2882783018
Peripheral venous and lymphatic disease,8HkZ.00,1156251000000114,Referral to community lymphoedema service,518161000000100,1156251000000114
Peripheral venous and lymphatic disease,8HT7.00,284064017,Referral to varicose vein clinic,183858000,284064017
Peripheral venous and lymphatic disease,8L2..00,284209016,Varicose vein operation planned,183981004,284209016
Peripheral venous and lymphatic disease,9N0V.00,285169016,Seen in varicose vein clinic,185189000,285169016
